673743 512    673743    5    0   950     50      0   4379    580  36   0
675216 513    675216    0    0  1200     50      0   2286    828  47   1
676497 514    676497    1    0  1450    650      0    530    389  54   2
677854 515    677854    0    0   800    400      0    159    645  20   0
679657 516    679657    0    1  1500    950      0   1935   1181  127   3
681378 517    681378    0    0  1000    625      0   1320   1122  182   6
682666 518    682666    0    0   800    150      0   1622    642  62   0
684029 519    684029    0    0   750    250      0    439    664  20   0
685359 520    685359    0    0   900      0      0   3859    620  13   0
687022 521    687022   17    3  1600    400      0   7319   1076  56   2
688658 522    688658    0    4  1400   2025      0    986   1536  115   3
689864 523    689864    0    0   900      0      0   2459    551   4   0
691267 524    691267    0    0   650    275      0    995    725  12   1
692490 525    692490    0    0   950    500      0    653    555   8   0
694174 526    694174   14    7  2550   4075      0   1839    704  163   5
695621 527    695621    0    0  1300    625      0   1918    593  72   2
696960 528    696960    0    0   700    450      0      2    667  81   2
698728 529    698728    0    0   950    350      0   3678    819  23   0
700378 530    700378    2    0  1250     50      0    628    864  77   1
701615 531    701615    1    0   900    150      0   1088    575  16   0
703413 532    703413    7    2  1700    600      0   1096    813  281   3
705017 533    705017    0    0  1100    550      0    287    768  65   1
706200 534    706200    0    0   800      0      0   3446    631  23   0
707447 535    707447    6    0   850    750    725   1471    630   3   0
708502 536    708502   12    0   600      0      0      6    663   3   0
709799 537    709799    0    0   900    450      0    390    569   9   0
711221 538    711221    0    0   850    100      0   1720    663  20   0
712496 539    712496    1    0   850    325      0    276    588   7   0
714276 540    714276    3    6  2250    800      0   1896   1614  232  10
716063 541    716063    0    0  1250    500      0   2365   1432  58   1
717471 542    717471    0    0   700      0      0   3941    741  16   0
718651 543    718651    1    0  1000    250      0    321    505  36   0
720406 544    720406   17    1  2400   2550    150   2834    522  181   5
721607 545    721607    0    0   950    325      0   1426    568  67   1
723405 546    723405    1    3  1550    675      0   1598   1724  209  39
725131 547    725131    0    0  1300    600      0   1227    700  101   0
726562 548    726562    4    0  1050    250      0   7330   1029  66   1
728306 549    728306    2    2  1450   1000    400   1253   1029  230   4
730077 550    730077    6    2  2300    450      0   5160    498  377   7
731828 551    731828    1    4  1300    750      0   4907   1316  56   1
733643 552    733643    6    1  2500   1225      0   3909   2228  294   9
735271 553    735271    0    0  1350    475      0   1215    866  144   3
736858 554    736858    0    0  1100    450      0   2893   1039  18   2
738165 555    738165    1    0  1000      0      0   3711    574  75   1
739627 556    739627    6    0  1250      0      0   3499    727  148   4
740950 557    740950    0    0  1000    100      0   1096    584  18   0
742251 558    742251    0    0   850      0      0   3409    638  23   1
743827 559    743827    0    0  1300    300      0   2399    605  27   1
745524 560    745524    1    0   950    150      0   2371    819  27   0
747195 561    747195    2    2  1250    200      0   5208   1448  127   2
748396 562    748396    0    0   600    600      0    238    630  158   2
749882 563    749882    2    0   900    200      0   1197    678  23   0
751587 564    751587    1    0  1200    200      0   3772    734  43   0
753390 565    753390    0    7  1750   1025      0   2864   1485  341   9
754998 566    754998    0    2  1200    650      0    947   1269  116   2
756657 567    756657    0    7  1800   2000      0   2731   1281  114   2
758462 568    758462    4    7  1800    700      0   1700   1089  391   6
759908 569    759908    0    0  1050    525      0    284    614  87   0
761233 570    761233    0    0   900      0      0   3877    622  148   1
762979 571    762979   15   11  1900   3125   1900   2382   2206  137   7
764722 572    764722    2    9  2650    950      0   1346    838  167  10
765968 573    765968    0    0  1150    350      0     58    485  28   0
767689 574    767689    3   18  2350    925      0   2102    786  136   6
768401 575    768401   18    0  1000    900   1050   1614    217   8   0
770116 576    770116    3    0  1000    325      0   2144    794  47   0
771336 577    771336    0    0   900    200      0   1170    596   7   0
772770 578    772770    2    0   950      0      0   2132    632  27   0
773939 579    773939    0    0   600    100      0    243    604  40   0
775756 580    775756    0    0  1000    500      0   2192    802  29   0
777537 581    777537    7    0  1950    925      0    569    478  243   2
778747 582    778747    0    0  1300    400      0    423    447  12   0
780061 583    780061    0    0  1300    425      0    935    479  79   0
781798 584    781798    9   10  2200   1125      0   3511   1157  231   4
783567 585    783567    5    3  1800   1700     75   1739   1476  171   2
785389 586    785389    0    5  1900    450      0   2909   2171  300   7
787144 587    787144    4    1  1150    375      0   1243   1005  97   1
788353 588    788353    3    0   700      0      0   3689    642  12   0
790143 589    790143    1    0  2000    550      0    542    462  274   3
791819 590    791819    2    5  1700    650      0   1017   1015  101   1
793420 591    793420    0    0  1250    400      0    482    726  30   2
795124 592    795124    3    0  1500    500      0    428    632  77   0
796750 593    796750    2    0  1450    275      0    573   1566  207   3
798087 594    798087    4    0   800      0      0   3749    644  31   0
799870 595    799870    0    0  1100    450      0    721   1154  159   2
801611 596    801611   11    4  1600    350      0   5331   1782  232   3
803307 597    803307    0    0  1200    675      0   3041    734  318   3
805034 598    805034    6    0  1650    600      0   2197    581  260   2
806228 599    806228    0    0   850     50      0   2801    594  264   2
807730 600    807730    0    1   900    400      0   2102   2382  117   3
809129 601    809129    2    0  1000    525      0    531    587  57   0
810869 602    810869    0   10  2100   2975      0    203    739  180   2
812109 603    812109    3    0   850    250      0    543    604  199   2
813257 604    813257    0    0   600    400      0      0    593  234   2
814976 605    814976    4    2  1550    925      0   1095    821  163   3
816644 606    816644    1    0  1050    550      0   1700   1283  108   4
818061 607    818061    0    0   750    925      0    452   1124  142   1
819846 608    819846    7    4  1650    450      0   1363    817  178   5
821148 609    821148    0    0   900    400      0    349    585  12   0
822976 610    822976    8    5  1700    525      0   1304   1279  165   2
824756 611    824756    0    0  1350    500      0    654    683  146   1
826033 612    826033    0    0  1150    475      0    744    485  148   0
827759 613    827759    7    0  1700    975      0   1375    808  114   3
829565 614    829565    1    1  1500    100      0    808    931  160   3
831309 615    831309    8    2  1000    375      0   3870   1141  166   3
833012 616    833012    0    0  1100    625      0    343    768  33   1
834379 617    834379    2    0  1050    250      0    427    893  85   2
836169 618    836169    1    0  1750    650      0    334   1234  87   1
837793 619    837793    0    0  1000    450      0    349   1543  70   2
839537 620    839537    5    8  2150   1850      0   3392    794  169   4
841369 621    841369   20    6  1850    625      0   2014    748  297   8
842624 622    842624    2    0   750    350      0   1574    658  141   0
844002 623    844002    1    0  1050    250      0    621    550  31   0
845827 624    845827    0    0   850    375      0    603   1447  93   2
847612 625    847612   11    3  1700    650      0   4970    990  174   1
849286 626    849286    0    0  1000    525      0   1235    802  100   0
850576 627    850576    0    0  1100    450      0   1366    515  10   0
852207 628    852207    0    0  1200    250      0   1343   1330  130   2
854013 629    854013    5    0  1800   1125      0   1283    530  266   2
855765 630    855765    1    0   750    300      0   2169   1309  156   2
857403 631    857403    6    5  1450    475      0   5867   1231  206   6
858702 632    858702    0    0   800    650      0    344    617   4   0
860375 633    860375    0    6  1650   2825      0   2569   1598  107   4
861757 634    861757    1    0   850    250      0    687    774  136   2
863091 635    863091    3    0  1050    100      0   3142    574  36   0
864828 636    864828   10    0  1000    375      0   3895    802  84   0
866389 637    866389    3    0  1000      0      0    885    741  98   3
868160 638    868160    0    0  1200    250      0   1219    734  173   3
869876 639    869876    2    3  1100    350      0   2205   1474  162   1
871532 640    871532    0    0   700    250      0   1458    848  164   1
873318 641    873318    3    4  1450    600      0    979   1290  214   2
874657 642    874657    0    0   650     50      0   2689    737   6   0
875853 643    875853    1    0   800    400      0    246    577   3   0
877165 644    877165    0    0   650    150      0   2133    664   4   0
879001 645    879001    0    0   950    250      0    696    819  16   0
880733 646    880733   11   15  2150   2800   2075   3168   2113  97   7
881999 647    881999    1    0   750    100      0    698    660  38   0
883263 648    883263    0    0   700     50      0   2510    674  27   0
885043 649    885043    2    5  1550    875      0   2256    877  334   4
886322 650    886322    0    0   700    275      0    709    648  55   1
888104 651    888104    0    0  1400    700      0   2143    666  72   0
889420 652    889420    0    0  1250    200      0    561    491  206   6
890895 653    890895    0    0   750    275      0    757    716  24   0
892655 654    892655    2    0  1250    450      0   2147    717  134   0
894478 655    894478    4    1  1300   1450      0   1673   1732  299   3
896226 656    896226    9    0  1650   2050      0    628    572  185   4
897451 657    897451    0    0   800    250      0    413    595   4   0
898969 658    898969    0    0  1300    550      0    270    543  142   1
900681 659    900681    0    0  1150    350      0   2196    751  55   0
902412 660    902412    0    0  1000    275      0    303   1836  207   2
903638 661    903638    5    0  1000    350      0    594    530   3   0
904996 662    904996    4    0  1100    250      0    348    542  199   0
906476 663    906476    0    0   900      0      0   2513    678  136   1
907879 664    907879    0    0   950    350      0   1047   1013  127   1
909687 665    909687    4    1  1900    750      0   1282   1071  261   7
911460 666    911460    8    1  1300    475      0   2092   1620  238   6
913234 667    913234    0    0  1100    550      0   2907    768   4   0
915066 668    915066    2    1  1650    950      0    508   1702  222   5
916716 669    916716   22    8  2100    425      0   7313   1895  173   4
918500 670    918500    1    0  1150    450      0   1662    751  234   2
920280 671    920280    0    1  1100    550      0   1476   1124  264   1
921693 672    921693    0    0  1200    350      0    448    616  131   2
923467 673    923467    0    1   900    350      0     22   1558  74   1
925269 674    925269    0    0   850    500      0      0    853   4   0
926461 675    926461    0    0   600    500      0     55    637   4   0
928254 676    928254   11    0  1350    450      0   1293    683  10   0
929899 677    929899    0    2  1050    500      0    252   1542  53   1
931719 678    931719    5    0  1600    400      0    928    598  270   2
932921 679    932921    0    0   650      0      0   3413    673  34   0
934068 680    934068    0    0   600    300      0      0    592  104   0
935629 681    935629    0    3  1550   3050   2800   1120   1961  98   2
936868 682    936868    1    0   650      0      0   1930    620  174   2
937667 683    937667   12    0   950    750   1050    455    329  99   0
938945 684    938945    0    0  1000    200      0    488    522  27   0
940741 685    940741    2    0  1200    300      0    583    719  167   0
942062 686    942062    0    0   850    300      0   1138    604   4   0
943711 687    943711    0    0   950    400      0    842   1376  102   1
945103 688    945103    0    0  1150    500      0    672    976  268   2
946771 689    946771    0    0  1250    600      0   1292   1061  114   1
948210 690    948210    1    0  1400    400      0    619    464  226   1
950015 691    950015    8    4  1700    600      0   1052    896  262   3
951698 692    951698    0    1  1350   2150   1200   3497   1502  466  12
952678 693    952678   12    0   600      0      0      9    622  466  12
954473 694    954473    0    0   900    250      0   2050    836   8   0
955599 695    955599   15    0  1500    250      0    408    233  95   0
957312 696    957312    0    8  1650    600      0   4325   2620  304   3
958700 697    958700    0    1  1050    650      0    901   1055  117   1
960369 698    960369    1   21  2300   2375   2225   3008    899  161   2
962066 699    962066    5    0  1500    750      0    524    618  203   1
963171 700    963171    0    0   600    350      0      0    612  223   1
964915 701    964915    0    0  1150    575    400   2206   1278  252   4
966622 702    966622    2    3  1500    650      0      0    855  361   5
968411 703    968411    7    6  1700   1425      0   1744    935  134   2
969834 704    969834    0    0  1300    900      0    509    779  106   1
971612 705    971612    1    5  1600    450      0   1190   1571  365   5
973400 706    973400    4    3  1550    575      0    947    880  225   2
974844 707    974844    2    0  1050      0      0    944    593  219   0
976622 708    976622    0    0  1100    250      0    891    768  39   0
978320 709    978320    5    0  1100    425      0   4220   2399  121   3
980142 710    980142    2    1  1150    700      0    777   1284  161   3
981343 711    981343    0    0   700    275      0   1064    652   4   0
983099 712    983099    3    5  1950   1150      0    379    954  162   3
984373 713    984373    5    0  1100     50      0   1177    511  23   1
985522 714    985522    5    0   700    150      0   1826    561   2   0
987298 715    987298   12    0  1650    350      0   5796    597  297   1
989088 716    989088    2    2  1650   1050      0   1702   1021  417   4
990908 717    990908   11    6  2150   1225      0   1294   1861  387   4
992571 718    992571    0    2   900    800      0    652    964  130   3
994388 719    994388    3    0  1950   1250      0   1649   2445  463   8
995776 720    995776    0    0   650     50      0   3383    693  27   0
997433 721    997433    9    7  1600    150      0   2276   1102  44   1
999165 722    999165    3    7  2250    825      0    536   1190  288   3
1000732 723   1000732    0    0   800    200      0   3006    870  108   1
1002184 724   1002184    1    0   900    150      0    925    699  11   0
1003931 725   1003931    1    5  1500    750      0    974    929  169   2
1005715 726   1005715    8   13  1750    300      0   2982   1346  192   3
1007380 727   1007380    0    0   650    100      0    751   1343  46   1
1008861 728   1008861    0    0   950    300      0    554   1931  126   4
1010212 729   1010212    0    0  1100    850      0    563    560  115   0
1011956 730   1011956    5    8  1900   1350    400   1909    983  196   1
1013759 731   1013759    7    3  1700    700      0   2841   1153  320   3
1015551 732   1015551    1    0  1550    950      0    848    607  308   1
1016841 733   1016841    0    0   600    100      0    305    669  356   1
1017978 734   1017978   12    0   900      0      0    601    538  431   1
1019201 735   1019201    0    0   600    100      0   2788    730  551   1
1020960 736   1020960    1    0  1000    400      0   1911    802  10   0
1022714 737   1022714    0    0  1150    425      0   2218   2375  166   4
1024244 738   1024244    0    1   800      0      0   5161   1410  268   6
1025905 739   1025905    9    3  2300   1325      0   1129    672  192   2
1027183 740   1027183    0    0   800    750      0      0   1136  59   1
1028948 741   1028948    0    0  1300    600      0   1269   1348  176   1
1030291 742   1030291    0    0   850    400      0    745    619  55   0
1031821 743   1031821    0    0   950    100      0   3233   1055  155   2
1033594 744   1033594    8    3  1250    200      0    927   1292  140   2
1035427 745   1035427    6    0  1150    400      0    571    751  248   1
1037216 746   1037216    0    3  1100    600      0    954    552  105   1
1039040 747   1039040    1    0  1150    300      0   2121    751  172   0
1040860 748   1040860    3    2  1600    575      0   1836   1021  332   4
1041594 749   1041594    9    0   800   1150    975     37    368   4   0
1042845 750   1042845    0    0  1300    200      0    294    431   8   0
1044682 751   1044682    1    0  1100    150      0    746    768  136   2
1045966 752   1045966    3    0   950      0      0    752    569  79   0
1047603 753   1047603    3    8  1300    250      0   2944   1278  65   1
1049032 754   1049032    0    0   850      0      0   1509    741  123   2
1050229 755   1050229    6    0   800      0      0   1024    555  133   2
1051684 756   1051684    0    0   650      0      0    916    736  71   0
1053399 757   1053399    0    0  1400    750      0   1042   1149  152   4
1055162 758   1055162    0    0  1150   2675    800    310   1363  219   3
1056632 759   1056632    0    0  1050    350      0    774    825  495   4
1058258 760   1058258    4    8  1350    425      0   2414   1715  102   2
1059984 761   1059984    1    8  1650    425      0   1236   1123  185   2
1061796 762   1061796    0    4  1500    775      0    698   1225  210   1
1063251 763   1063251    1    0  1500    650      0    969    620  118   1
1064805 764   1064805    0   12  1850   3150   2150   2581   2020  75   3
1066569 765   1066569    0    0  1000    250      0    792   1043  169   2
1067885 766   1067885    2    0   700    450      0      2    649  172   2
1069130 767   1069130    0    0  1000      0      0    473    507   9   0
1070909 768   1070909    0    0  1650    750      0    746   1701  261   5
1072098 769   1072098    0    0   650    350      0    660    672   4   0
1073479 770   1073479    0    0   950    325      0    436    608  64   0
1075172 771   1075172    0    3   950    500      0    154   1466  53   1
1076392 772   1076392    1    0   650    550      0    941    706  87   2
1078140 773   1078140    0    3   900    225      0    267   1148  146   2
1079822 774   1079822    8   12  1650    375      0   1935   1216  189   5
1081590 775   1081590   10    4  1600    800      0    819   1175  171   2
1083163 776   1083163    0    0  1150    150      0   3318   1092  326   6
1084733 777   1084733    2    0   900    150      0   1332    733  26   0
1085872 778   1085872    1    0   800    150      0    650    592   2   0
1087088 779   1087088    0    0   750    100      0   2057    619  147   0
1088866 780   1088866    6   13  1550    375      0   2108   1286  215   1
1090222 781   1090222    5    0  1300    400      0    948    464  102   0
1091972 782   1091972    0    6  1800    625      0    883   1217  339   3
1093248 783   1093248    0    0   600      0      0      0    655  345   3
1094413 784   1094413    0    0   700      0      0   1548    553   5   0
1095611 785   1095611    1    0   700    250      0   1380    608  12   0
1097357 786   1097357    1    3  1050    800      0    955   1981  114   4
1098635 787   1098635    0    0   900    500      0    339    569  198   0
1100256 788   1100256    0    1   900    300      0   3537   1193  165   2
1101849 789   1101849    3    0   850    350      0   2195    814  188   2
1103462 790   1103462   11    4  1450    450      0   2415    899  186   1
1104846 791   1104846    2    0  1000    100      0   2588    622  349   1
1106308 792   1106308    0    0   850    500      0    473    704  252   1
1108079 793   1108079    2    0   800    200      0   1352    870  56   1
1109678 794   1109678    0    3  1050   1450    400    582   2095  129   2
1111472 795   1111472    3    5  1300    750      0   3624   2365  468   8
1112873 796   1112873    1    0  1200      0      0   1155    534  76   0
1114594 797   1114594    1    0   700    500    400   1342    904  12   0
1115882 798   1115882    0    0   600    150      0    188    653  130   0
1117338 799   1117338    0    0  1000    200      0    560    603  123   0
1119027 800   1119027    4    3  1200   1175      0   3836   1974  314   5
1120355 801   1120355    1    0   850      0      0   2371    607  31   0
1122119 802   1122119    0    6  1550   3600      0   1112   1575  280   5
1123830 803   1123830   10    1  1100    375      0   6574   1347  104   1
1125578 804   1125578    0    4  1400    425      0    966   1101  139   1
1127330 805   1127330    4    8  1750    300      0   1475   1227  273   2
1128624 806   1128624    0    0   950    650      0    363    601  78   0
1129882 807   1129882    2    0   850    100      0   1937    573  148   0
1131641 808   1131641    0    0   800   1050      0   2019   2531  361   7
1133457 809   1133457    5    2  1550   2050      0   1544   1176  397   3
1135264 810   1135264    2    9  1550    775    400   2013   1611  513   6
1136363 811   1136363    2    0  1050    450      0    593    484   4   0
1137849 812   1137849    7    0  1200     50      0   4845   1412  160   2
1139061 813   1139061   10    0   700      0      0   5911    701  200   2
1140313 814   1140313    1    0   850    300      0    269    556  94   2
1141561 815   1141561    0    0   900    300      0    719    588  120   0
1143347 816   1143347    0    0  1300    200      0    297    700  57   0
1145162 817   1145162    4    9  1600    600      0   1752   1518  524   7
1147002 818   1147002    2    8  1450    700      0   1295   1320  371   1
1148672 819   1148672    9    6  1400    350      0     95   1113  96   1
1149835 820   1149835    2    0   750    150      0    901    561  220   5
1150852 821   1150852    0    0   600    200      0      1    646  221   5
1151962 822   1151962    0    0   600    550      0    795    687  31   0
1153672 823   1153672    1    6  1550    400      0   2126   1093  191   2
1155491 824   1155491    5    1  1050    375      0   1754   1775  333   7
1157042 825   1157042    4   10  1800    400      0   1008    383  119   3
1158702 826   1158702   10    5  1500    375      0   3342   2560  112   3
1159957 827   1159957    1    0   650    275      0   2370    678  137   3
1161110 828   1161110    1    0   800     50      0    294    592  35   0
1162326 829   1162326    0    0   700    400      0    604    621  110   2
1163979 830   1163979    0    2  1400   1225      0    220    949  155   1
1165720 831   1165720    0    7  1350   1025      0      0   1418  257   3
1167181 832   1167181    2    0   850     50      0    844    674  186   0
1168682 833   1168682    0    0  1000    350      0   1089    862  327   5
1170421 834   1170421    1    0   950    700    400   1253    819  305   3
1171757 835   1171757    0    0   850    350      0    172    623  116   0
1173061 836   1173061    1    0  1050    700      0    319    508  91   0
1174791 837   1174791    4    3  1400    850      0   1167    763  320   1
1175770 838   1175770    0    0   600    700      0     56    596  320   1
1177553 839   1177553    4   14  2200    875      0    434   2229  162   3
1179334 840   1179334    8    6  1500   1275      0   4717   1473  311   6
1180994 841   1180994    1   10  2050   1125      0   1059    734  529  10
1182443 842   1182443    0    0   700    375      0    391    704  90   0
1184158 843   1184158    4    9  1500    400      0     20    871  158   2
1185860 844   1185860    1    1   800    550      0    927   1551  204   1
1187300 845   1187300    0    0  1000    350      0   1050    601  338   3
1188577 846   1188577    3    0   950    350      0    200    552  39   1
1190310 847   1190310    0    0   950    750      0    857    819  190   3
1192056 848   1192056    0    7  1100    275      0   1010   1185  392   1
1193759 849   1193759   13   10  1550    625      0   2701   1683  452   4
1195092 850   1195092    1    0   700    300      0    862    675  254   0
1196200 851   1196200    0    0   750    100      0    552    606   3   0
1197677 852   1197677    0    0   850    650      0    551    788  130   1
1198900 853   1198900    0    0   750    150      0    894    614  208   0
1200358 854   1200358    0    0   700    300      0   3987    736  282   0
1201861 855   1201861    0    0   750    250      0    145    977  145   1
1203537 856   1203537   10    5  1300    150      0   2659    673  312   3
1205333 857   1205333    3    0   900    300      0     82    830  85   0
1207108 858   1207108    1   11  1650    650      0   2202    951  381   1
1208225 859   1208225    1    0   700    500      0    218    635   2   0
1210056 860   1210056    6    7  1600    925      0   3602   2660  413   7
1211779 861   1211779    4   11  1850    525      0    204   1153  278   5
1212926 862   1212926    0    0   650      0      0   1779    581  288   5
1214192 863   1214192    0    0   800     50      0   1108    618  89   0
1215893 864   1215893    8    5  1200    400      0   1385   1215  85   1
1216977 865   1216977    4    0   850    550      0    720    565   2   0
1218604 866   1218604    0    2  1000    550      0   1064   1551  152   2
1220413 867   1220413   11    4  1900    550      0    543   1075  288   2
1222138 868   1222138    1   11  1700   1175    400   2399    990  282   5
1223826 869   1223826    0    0  1100   1600      0     29   1370  145   1
1225505 870   1225505   21    4  1450    350      0   8613   1350  227   4
1227310 871   1227310    3    7  1050    425      0   1310   1822  176   5
1228745 872   1228745    0    0   800      0      0    907    711  89   0
1230580 873   1230580    2    0  1000    575      0   1801    802  363   3
1231944 874   1231944    0    0   600    100      0   2489    700   4   0
1233610 875   1233610    1    0  1100    525      0   1344    710  268   1
1234988 876   1234988    5    0  1500    550      0    915    445  215   1
1236244 877   1236244    2    0   800    450      0    137    607   1   0
1237849 878   1237849    0    0   850    250      0    963    645  457   0
1239179 879   1239179    1    0   700    200      0    640    719   2   1
1240981 880   1240981    4    0   800    150      0    821   1342  467   2
1242789 881   1242789    0    0   800    550      0    543    870  789   2
1244212 882   1244212    0    0   900      0      0   2184    640  186   2
1245940 883   1245940    2    0   950    400      0    307    452  431   2
1247699 884   1247699    3    4  1100    250      0   2348   1220  119   1
1249421 885   1249421    0    0  1050    825      0   1214   1409  85   1
1251079 886   1251079    1    0  1050    550      0   2561   1600  232   3
1252509 887   1252509    8    0  1000      0      0   4156    631  43   0
1254135 888   1254135    9    8  1750    450      0   1427    390  234   4
1255530 889   1255530    0    0  1100    350      0    411    556  193   0
1257285 890   1257285    0    5  1400    600      0   1422   1134  232   1
1258457 891   1258457    1    0   950    400      0     13    524  89   0
1260250 892   1260250    2   11  1800    525      0   1164   1260  495   3
1262025 893   1262025    0    7  1450    650      0   1303   1017  291   3
1263860 894   1263860    3    2  1550    275      0   2669   2385  387   3
1265169 895   1265169    2    0  1100    200      0    750    494  296   3
1266876 896   1266876    2    5  2100   2275      0    319    954  297   1
1268156 897   1268156    0    0   750    450      0   1347    617  245   1
1269934 898   1269934    2    8  1250    625      0   1091    931  410   4
1271589 899   1271589   14    1  1200    150      0   1793    954  122   1
1272869 900   1272869    1    0   850      0      0    442    602  121   0
1274617 901   1274617    4    5  1800   1175      0   1620    876  446   1
1276457 902   1276457    1    0   700    150      0    206    904  714   1
1278088 903   1278088    0    0  1150    650      0   2436    591  326   0
1279597 904   1279597    0    0   900    325      0   1996   1072  247   4
1280977 905   1280977    5    0  1000    275      0   1033    575  366   2
1282334 906   1282334    1    0   900    100      0   4040    662  21   0
1284014 907   1284014   11    0  1100    750    650   1324    763  154   2
1285706 908   1285706    0    0  1450   2650   2000      9   1215  195   1
1287433 909   1287433    7   14  2150    500      0   1038    715  440   4
1289244 910   1289244    1    0   750    150      0     92    887  58   0
1290858 911   1290858    5    0  1150    100      0   1885   1141  334   3
1292534 912   1292534    1    0  1000    400      0     36    802  207   0
1293892 913   1293892    0    0   650    300      0    421   1001  308   2
1295110 914   1295110    0    0   850    425      0    392    596  128   1
1296634 915   1296634    2    0   700    300      0    753    903  243   4
1298135 916   1298135    0    0   850    550      0    530   1229  179   1
1299435 917   1299435    0    0   950    300      0    368    894  175   1
1300674 918   1300674    0    0   950    300      0      0    556  258   1
1302363 919   1302363    4    3   900    400      0   2613   1331  381   3
1304139 920   1304139    9   11  1900    275      0    929    861  275  33
1305509 921   1305509    4    0   850      0      0    781    594  30   0
1307283 922   1307283    0    0  1000    375      0   1421   1448  196   1
1308741 923   1308741    0    0   900    150      0    713    782  152   1
1310071 924   1310071    0    0   600      0      0   2445    765  52   0
1311875 925   1311875    0    4  1350    450      0    539    993  327   3
1313528 926   1313528    1    6   950    350      0    576   2145  110   2
1314911 927   1314911    2    0  1100    700      0   1279    538  426   5
1315888 928   1315888   15    0   750      0      0     14    130   0   0
1317085 929   1317085   15    0   750      0      0     12    141   1   0
1318815 930   1318815    7   10  1850    600      0    661    666  226   1
1320162 931   1320162    0    0  1100    150      0     82    550  111   0
1321836 932   1321836    0    0   850    150      0    109    777  82   0
1322606 933   1322606    8    0   750    750   1050    112    422   2   0
1324322 934   1324322    0    1  1350    200      0   1111   1403  253   3
1326115 935   1326115    6    2  1000    225      0   1888   1018  144   1
1327458 936   1327458    0    0   600    250      0    680    722  257   1
1329149 937   1329149    0    2  1350    325      0    663    990  91   1
1330920 938   1330920    0    0  1050   3150      0   1294   1532  153   1
1332602 939   1332602    0    0  1050    350      0    442   1711  109   2
1334328 940   1334328    4    0  1250    500      0    202    710  309   0
1335586 941   1335586    3    0  1000    450      0     44    565  68   1
1336760 942   1336760    9    0  1100    200      0     36    397  125   3
1338249 943   1338249    0    0   850     50      0    964    694  123   0
1340050 944   1340050    2    0  1250    825      0     17    717  228   0
1341445 945   1341445    0    3  1150    350      0    195    776  141   1
1342806 946   1342806    0    0   950    250      0   1001    588  94   0
1344540 947   1344540    4    0   950    200      0   1766    819  214   0
1346291 948   1346291    2    9  1250   1300      0    467   1270  146   1
1347993 949   1347993    0    0  1300    200      0   3333   1417  351   2
1349337 950   1349337   11    0   850      0      0   1468    619  691   3
1350354 951   1350354   15    0   750      0      0      1      3  694   3
1351996 952   1351996    6    9  1550    575      0    709   2079  198   3
1353821 953   1353821    3    9  1700    575      0    375   1063  540   1
1355549 954   1355549    1    0  1300    400      0   6051   1719  193   2
1357289 955   1357289    0    0  1150    700      0    567    751  180   0
1358560 956   1358560    0    0   750    200      0    757    615  56   0
1360297 957   1360297    1    0   800    300      0   2002   1044  484   3
1361314 958   1361314    0    0   600    100      0      0    631  531   3
1362864 959   1362864    0    0   900    100      0    569    633  243   1
1364225 960   1364225    0    0   800     50      0   1450    641  137   0
1365552 961   1365552    2    0  1150    600      0    753    488  270   0
1367019 962   1367019    3    0   900    150      0   2358    670  159   1
1368630 963   1368630    0    0   800    400      0   1867   1382  184   3
1369809 964   1369809    1    0   650      0      0    487    594  199   3
1371456 965   1371456    4    0  1200    300      0   5213   1387  61   1
1372876 966   1372876    1    0   800    225      0   1143    624  212   0
1374572 967   1374572    5    6  1400    500      0   1548   1037  243   1
1376342 968   1376342    4    8  2200   1000      0    509   1045  350   3
1378120 969   1378120    2    0  1150    250      0    151    751  527   3
1379910 970   1379910    1    0   900    325      0   1934    836  160   2
1381691 971   1381691    1    0  1200    450      0   1270   1257  314   2
1383463 972   1383463    1    5   950   1525      0    184    918  247   3
1385249 973   1385249    1    0  1050    575      0   1209    785   2   0
1386961 974   1386961    3    0  1200    150      0   1291   1727  291   3
1387864 975   1387864   15    0   750      0      0     13      3   0   0
1389172 976   1389172    0    0   850    100      0   1144    244  158   0
1390748 977   1390748    0    0   950    450      0    501   1594  155   1
1392568 978   1392568    0    1   900    525      0    116   1193  163   1
1393912 979   1393912    2    0   950    200      0    128    620  93   0
1395725 980   1395725    2   10  1600    325      0   1559    850  277   3
1397467 981   1397467    0    1  1200    575      0     39    694  219   1
1398865 982   1398865    3    0  1050    425      0   1085    448  393   2
1400523 983   1400523    0    1   650    500      0   2196   1214  258   1
1402219 984   1402219    7   10  1450    325      0   1925   1908  376   5
1403799 985   1403799    0    3  1000    150      0    275    561  642   9
1405618 986   1405618   15    0  1450    950      0   1091    771  843  54
1407344 987   1407344    0    0   850    250      0   1875    853  286   1
1408350 988   1408350    0    0   600      0      0    381    592  370   1
1410161 989   1410161    1    3  1250    200      0    884   1164  274   5
1411599 990   1411599   15    0  1400     50      0   2613    877  263   3
1412712 991   1412712   15    0   750      0      0      0      3  263   3
1414503 992   1414503    2    0  1550    450      0    818    566  419  18
1416328 993   1416328   12   12  1950   1825      0     19   2134  204   4
1417955 994   1417955    0    0   950    200      0    511   2193  307   3
1419192 995   1419192    2    0   900    200      0    103    605   4   0
1420996 996   1420996    0    0  1000    350      0   1466    802  152   0
1422709 997   1422709    0    6  1100    325      0   1959   1939  200   3
1424319 998   1424319    8    7  1850    150      0   4264    575  198   1
